index	open	close	high	low	vol	amount	datetime	code	date	date_stamp	time_stamp	type	volume	preclose	adj	amount_48_seasonal_rolling_20_mean	amount_48_seasonal_rolling_20_std	amount_48_seasonal_rolling_5_mean	amount_48_seasonal_rolling_5_std	amount_48_seasonal_rolling_60_mean	amount_48_seasonal_rolling_60_std	amount_normalize5	amount_normalize20	amount_normalize60	close_rolling_6_mean	close_rolling_6_std	close_rolling_6_std_mean	close_rolling_24_mean	close_rolling_24_std	close_rolling_24_std_mean	close_rolling_96_mean	close_rolling_96_std	close_rolling_96_std_mean	close_rolling_480_mean	close_rolling_480_std	close_rolling_480_std_mean	close_rolling_2880_mean	close_rolling_2880_std	close_rolling_2880_std_mean	amount_normalize5_rolling_24_mean	amount_normalize5_rolling_24_std	amount_normalize5_rolling_24_std_mean	amount_normalize5_rolling_96_mean	amount_normalize5_rolling_96_std	amount_normalize5_rolling_96_std_mean	amount_normalize5_rolling_480_mean	amount_normalize5_rolling_480_std	amount_normalize5_rolling_480_std_mean	amount_normalize20_rolling_24_mean	amount_normalize20_rolling_24_std	amount_normalize20_rolling_24_std_mean	amount_normalize20_rolling_96_mean	amount_normalize20_rolling_96_std	amount_normalize20_rolling_96_std_mean	amount_normalize20_rolling_480_mean	amount_normalize20_rolling_480_std	amount_normalize20_rolling_480_std_mean	amount_normalize60_rolling_24_mean	amount_normalize60_rolling_24_std	amount_normalize60_rolling_24_std_mean	amount_normalize60_rolling_96_mean	amount_normalize60_rolling_96_std	amount_normalize60_rolling_96_std_mean	amount_normalize60_rolling_480_mean	amount_normalize60_rolling_480_std	amount_normalize60_rolling_480_std_mean	close6_close24	close6_close96	close6_close480	close24_close480	close24_close2880	close480_close2880	close_rolling_24_mean_amount_normalize5_rolling_24_mean_corr_roll24	close_rolling_24_mean_amount_normalize5_rolling_24_mean_corr_roll96	close_rolling_24_mean_amount_normalize5_rolling_24_mean_corr_roll480	close_rolling_96_mean_amount_normalize5_rolling_96_mean_corr_roll24	close_rolling_96_mean_amount_normalize5_rolling_96_mean_corr_roll96	close_rolling_96_mean_amount_normalize5_rolling_96_mean_corr_roll480	close_rolling_480_mean_amount_normalize5_rolling_480_mean_corr_roll24	close_rolling_480_mean_amount_normalize5_rolling_480_mean_corr_roll96	close_rolling_480_mean_amount_normalize5_rolling_480_mean_corr_roll480	close_rolling_24_mean_amount_normalize20_rolling_24_mean_corr_roll24	close_rolling_24_mean_amount_normalize20_rolling_24_mean_corr_roll96	close_rolling_24_mean_amount_normalize20_rolling_24_mean_corr_roll480	close_rolling_96_mean_amount_normalize20_rolling_96_mean_corr_roll24	close_rolling_96_mean_amount_normalize20_rolling_96_mean_corr_roll96	close_rolling_96_mean_amount_normalize20_rolling_96_mean_corr_roll480	close_rolling_480_mean_amount_normalize20_rolling_480_mean_corr_roll24	close_rolling_480_mean_amount_normalize20_rolling_480_mean_corr_roll96	close_rolling_480_mean_amount_normalize20_rolling_480_mean_corr_roll480	close_rolling_24_mean_amount_normalize60_rolling_24_mean_corr_roll24	close_rolling_24_mean_amount_normalize60_rolling_24_mean_corr_roll96	close_rolling_24_mean_amount_normalize60_rolling_24_mean_corr_roll480	close_rolling_96_mean_amount_normalize60_rolling_96_mean_corr_roll24	close_rolling_96_mean_amount_normalize60_rolling_96_mean_corr_roll96	close_rolling_96_mean_amount_normalize60_rolling_96_mean_corr_roll480	close_rolling_480_mean_amount_normalize60_rolling_480_mean_corr_roll24	close_rolling_480_mean_amount_normalize60_rolling_480_mean_corr_roll96	close_rolling_480_mean_amount_normalize60_rolling_480_mean_corr_roll480	K	D	J	target_close1	target_close2	target_close5
2023-09-22 14:15:00	10.659487058334676	10.667465716312472	10.675444374290269	10.659487058334676	923800.0	12354946.0	2023-09-22 14:15:00	000002	2023-09-22	1695312000.0	1695363300.0	5min	923800.0	10.659487058334676	0.7978657977795417	11867207.5	6770763.280881264	8533801.6	2766784.7820584485	14692895.35	10811582.089261083	0.37002153241907115	0.04027754473687598	-0.1733075986982873	10.652838176686515	0.011744266572661897	0.0010063984207087473	10.614274663127167	0.027805282503150477	0.0025644562127863694	10.608623113726212	0.027620692519264824	0.0025900117164525224	10.742747678773716	0.1367909125955403	0.012720055600285017	11.26385654831619	0.4346807408518725	0.03858405573877614	0.23806175164379806	0.2888050287185129	1.187608844689678	-0.04885493236834551	0.39376171518848657	-8.017726874223463	-0.23098383271243117	0.4830674183458588	-2.0891676923769404	-0.30642037481719225	0.43554248245505484	-1.3914614531067488	-0.7400718382986956	0.4648032288147868	-0.6247718361776119	-0.7064570449525707	0.5295048061839279	-0.7487404292763679	-0.5334919995993551	0.4266200984627456	-0.7828376377310263	-0.8564445327467184	0.4555563359804947	-0.5291381030902609	-0.7793758000606126	0.5262739765166538	-0.6745468471014691	0.03856351355934784	0.044215062960303086	-0.08990950208720072	-0.12847301564654856	-0.649581885189022	-0.5211088695424735	0.9509053745029162	-0.03838182050885328	-0.39129853322827746	-0.7509324220018825	-0.8861165726713418	-0.6777046724199547	-0.9922564148977964	-0.8454351628971192	0.3532708134440174	0.9604880492795603	0.07910255191327706	0.4385562049654363	-0.783700450698416	-0.8621548653297462	0.7463194632843286	-0.9776634533410674	0.8117642835236282	0.9788853641703961	0.9729924273430273	0.1348851751134404	0.5102299380361811	-0.8075739808912473	-0.8323490473026544	0.7853889987076639	-0.9659782653333072	0.8837093110292343	0.9810010510701626	87.33622425447966	82.53586594367756	96.93694087608387			
2023-09-22 14:20:00	10.667465716312472	10.675444374290269	10.675444374290269	10.659487058334676	743600.0	9945292.0	2023-09-22 14:20:00	000002	2023-09-22	1695312000.0	1695363600.0	5min	743600.0	10.667465716312472	0.7978657977795417	13956076.75	10471343.330389755	6495747.2	2325598.2953054085	15400634.75	14881392.606823182	0.4259515875171184	-0.3388157493730952	-0.43730945273955135	10.659487058334676	0.01128352634632092	0.0009663132101316323	10.617599103951248	0.03015321448766277	0.0027801331179692058	10.609121779849826	0.02838789299779624	0.002661827522400007	10.741833457547093	0.13576528124419338	0.012625757593573468	11.263676474438219	0.4348170671796548	0.038596773667849464	0.24630294733988803	0.2913213162340652	1.1578730665734085	-0.04528675423470898	0.39651525860987563	-8.709934623489255	-0.22851127984329478	0.4833867879948693	-2.1131691962611145	-0.2994657603108669	0.43354968484968703	-1.4172615269659143	-0.7362281205345348	0.46659507315847343	-0.6304547677021969	-0.7059127916365889	0.5297486007026856	-0.7496627031080443	-0.5240448742541644	0.4261136059361297	-0.7960039471366406	-0.852994599332323	0.45747933592445716	-0.5335208381342682	-0.779111520691455	0.52641410797353	-0.6749553306333774	0.041887954383428294	0.050365278484850506	-0.08234639921241715	-0.12423435359584545	-0.6460773704869709	-0.5218430168911254	0.9592015736650238	-0.014319009293449517	-0.3871776114688768	-0.6083071166769988	-0.8851786584415637	-0.6778469507229544	-0.9919944179015424	-0.8513378926919032	0.34108901236813227	0.9682510589770259	0.0931235046374607	0.43804197958130975	-0.6504407038613691	-0.8610456034592261	0.7447990655663301	-0.9742819676442247	0.7924521257509852	0.9786625495393737	0.9777969229889826	0.1491399802279317	0.5121074234506106	-0.6805876249498728	-0.832662499151476	0.7844901050889289	-0.9607929403483196	0.8736532085136233	0.980830276197674	89.44685354539973	83.68769721063126	100.96516621493669			
2023-09-22 14:25:00	10.675444374290269	10.683423032268063	10.699380348223654	10.675444374290269	1894400.0	25377874.0	2023-09-22 14:25:00	000002	2023-09-22	1695312000.0	1695363900.0	5min	1894400.0	10.675444374290269	0.7978657977795417	15341785.1	12039420.793253247	10481774.6	8339578.155804516	15030152.225	10422930.035649274	0.8842396954132334	0.5032975338933632	0.5238193602413695	10.666135939982839	0.011744266572615882	0.0010051437162821055	10.621588432940147	0.03228110707432431	0.0029752074211748525	10.60970355699404	0.029326769105721424	0.002749711668403311	10.74093585852459	0.13471802302910527	0.012529412740734259	11.2634991709276	0.43494955478766334	0.0386091417557808	0.26348243753362127	0.31629225154470075	1.1751550667572566	-0.035077074215052274	0.40766040107076634	-11.561158410585781	-0.2244836904615985	0.4845885763327226	-2.1564307517840526	-0.269631920921177	0.46338754208705407	-1.6824080792998182	-0.7227551136059586	0.483394094244911	-0.6653288462359103	-0.7027452237819338	0.5324226722976666	-0.7568429612739982	-0.48449776079795387	0.4767147668755971	-0.9632191934905646	-0.8396406482786175	0.4785042610358487	-0.5669157730333507	-0.7762629170721228	0.5297538427647197	-0.6817300124699586	0.04454750704269195	0.056432382988798935	-0.07479991854175161	-0.11934742558444356	-0.6419107379874536	-0.52256331240301	0.9619157398722572	0.01302008229985252	-0.38294383902701795	-0.39713039766000957	-0.881564126398925	-0.6774814456661741	-0.9928456215224774	-0.8558305415552739	0.3283320123061501	0.9716456651531131	0.1128135291272884	0.43700815633771584	-0.43510038706910104	-0.8566998669007982	0.7434671511766661	-0.9737805005928089	0.7686372778179508	0.978410064765139	0.9808793828731087	0.16758653336018062	0.5131378447566202	-0.46401304243519154	-0.8296067749488004	0.7837669892372447	-0.9600473620647119	0.860978169498383	0.9806355427936982	88.98348906561098	84.57032918646121	97.80980882391054			
2023-09-22 14:30:00	10.69140169024586	10.675444374290269	10.69140169024586	10.675444374290269	1173600.0	15718119.0	2023-09-22 14:30:00	000002	2023-09-22	1695312000.0	1695364200.0	5min	1173600.0	10.683423032268063	0.7978657977795417	14556201.0	10523240.868001347	8329987.6	4184298.482932418	16804399.891666666	19395352.01004615	0.634952155770897	0.07679703495986409	-0.06682662708022663	10.670125268971738	0.009662634689342751	0.0008266761690816536	10.625577761929046	0.03279151195731034	0.003021114499611838	10.61011911209705	0.02997241261606932	0.0028101378820087116	10.740054881706211	0.13375532302120938	0.012440897499348933	11.263316326682276	0.43508606467691124	0.03862188628348296	0.27999355573216017	0.32516017315925433	1.136861626167662	-0.025976815721762164	0.4127864624733445	-15.807592017948599	-0.22192877674797598	0.4858811609744287	-2.187074510999203	-0.24610414006115564	0.46615188144215686	-1.8542437290984826	-0.7127689278297975	0.4899304592507772	-0.6837728738382464	-0.7008703646769049	0.5335810875027645	-0.7605186507314429	-0.4626766277305531	0.4835865972357207	-1.023186947585893	-0.8297474699588393	0.4845870954695084	-0.580967842277458	-0.7744405210046356	0.5306877449765337	-0.6845388931065225	0.04454750704269195	0.06000615687468702	-0.06992961273447307	-0.11447711977716502	-0.6377385647532297	-0.5232614449760646	0.9615255169518679	0.04348468474851636	-0.3785228066411785	-0.14471913225290534	-0.8761366528794682	-0.6768785645133854	-0.9936431280212779	-0.859849209854281	0.3151368254741337	0.972022413805457	0.1370768421224971	0.43575375183495035	-0.16639336417918468	-0.8503857852679825	0.7422484214108364	-0.9735788895683367	0.7411718196009248	0.9781393289667025	0.982194466346652	0.19002296075220315	0.5139438214726908	-0.1895697384634068	-0.8243102354104838	0.7831557139934786	-0.9597396403837286	0.8461540709608103	0.9804246100366876	87.4862408880094	85.05631447005257	92.34609372392305			
2023-09-22 14:35:00	10.675444374290269	10.683423032268063	10.69140169024586	10.675444374290269	1593900.0	21345236.0	2023-09-22 14:35:00	000002	2023-09-22	1695312000.0	1695364500.0	5min	1593900.0	10.675444374290269	0.7978657977795417	18455398.275	11744308.911248248	12615508.1	6230852.384417011	19565388.9	13568543.407821946	0.5259017178729156	0.14547165948081484	0.08706644380551068	10.674114597960637	0.009327411796778935	0.0007976982979236402	10.629567090917943	0.033789199775219735	0.003111864130564469	10.610700889241265	0.030844120507403493	0.0028917084583189603	10.739240393704309	0.1329028737959133	0.012362546722034105	11.26314179353901	0.4352178583233206	0.03863418405663829	0.3071973949481232	0.3168351560822441	1.0096576346609374	-0.018889272122640886	0.41638205786248184	-21.92819932242614	-0.2201276120527145	0.487048604613218	-2.210267913522107	-0.20850897298474713	0.45950973277220464	-2.1573880187299013	-0.7022704870325236	0.49743171119161095	-0.7046204389143784	-0.6996729508384144	0.5348352588519107	-0.7636108380079981	-0.4183270452897924	0.4831436318199642	-1.130625076692784	-0.8191428736238525	0.49340755980419926	-0.5992007221397685	-0.7733666705653944	0.5319095593008653	-0.6870676202976224	0.044547507042693724	0.0634137087193718	-0.06512579574367194	-0.10967330278636567	-0.6335747026210665	-0.5239013998347009	0.9664138224827361	0.07975341662163725	-0.37403335395083076	0.15171292527228347	-0.8686562568550386	-0.6761584071418905	-0.9939279573877985	-0.8638801110226221	0.30157704719198425	0.9762861763128123	0.16732198604342702	0.43421235312737544	0.15106084646655432	-0.8413992469034387	0.740975610086924	-0.9749173225598099	0.7105132834620956	0.9778561167673333	0.9849727361585646	0.21792408192232754	0.5143099249126883	0.1391258870308038	-0.8160306330283882	0.782508666166897	-0.9602164647256524	0.8295960976551097	0.9802025861452281	87.34964518445233	85.43853625578586	91.17186304178523			
2023-09-22 14:40:00	10.683423032268063	10.675444374290269	10.69140169024586	10.667465716312472	948700.0	12697804.0	2023-09-22 14:40:00	000002	2023-09-22	1695312000.0	1695364800.0	5min	948700.0	10.683423032268063	0.7978657977795417	16655433.425	12703053.635961017	10716299.2	2480136.7249424374	19289210.883333333	20219892.571277056	0.16966319296889887	-0.2713074298961578	-0.4181168528835924	10.6767741506199	0.006006115577072235	0.0005135266690269735	10.63355641990684	0.03329409315404794	0.0030651162330461753	10.61128266638548	0.03153265994220601	0.002956098560390341	10.73840928349829	0.13204732756430645	0.01228391497017042	11.262961719661039	0.43535372071452483	0.03864686241006212	0.3165110764827874	0.3089471239683662	0.9555502728013758	-0.016594497252265868	0.4168120921284337	-24.98632567763149	-0.21829022621267732	0.4868516058821412	-2.2279705913605277	-0.19068288191749963	0.4477982907503947	-2.298947330642483	-0.6990418283955101	0.499228075298548	-0.7104311962286312	-0.6981803128296439	0.535029273168074	-0.765520955851142	-0.38960960359496927	0.46035494570485036	-1.156701921461362	-0.8163527294049867	0.49492356238002677	-0.6030960266759792	-0.7720694144863146	0.532015273737435	-0.6883588343885015	0.04321773071306012	0.0654914842344212	-0.06163513287838995	-0.10485286359145007	-0.6294052997541986	-0.5245524361627485	0.9697796551099466	0.11844088052745094	-0.36948226676859236	0.4094957988497281	-0.8600695473107136	-0.6752405847594357	-0.9940826804258809	-0.8679506365175453	0.2876967234400662	0.980100390280683	0.2008379891388384	0.43245622400417766	0.4302877131259965	-0.8311189177175697	0.7398798056928051	-0.9764182298791269	0.6760043265063582	0.9775514435633177	0.9879738969855214	0.24851937276383618	0.5141745713140521	0.427805782790175	-0.806367879606506	0.7820161132093671	-0.9601394348647005	0.8109652201564512	0.9799624293294211	85.61188380755667	85.46742751441434	85.90079639384135			
2023-09-22 14:45:00	10.675444374290269	10.667465716312472	10.683423032268063	10.667465716312472	1065300.0	14250247.0	2023-09-22 14:45:00	000002	2023-09-22	1695312000.0	1695365100.0	5min	1065300.0	10.675444374290269	0.7978657977795417	17841867.2	10232284.457045322	12518280.0	1346942.4336209511	18593611.275	16512054.951595755	0.12958426385503605	-0.22477354545436043	-0.26604380197996247	10.6767741506199	0.006006115577072235	0.0005135266690269736	10.637213304813331	0.03191282506716144	0.002936944103879937	10.611781332509093	0.03203992733596159	0.0030035123109823057	10.737544928884029	0.13114604051354614	0.012201053378635824	11.262781645783068	0.43549276652379426	0.03865982376918749	0.30278446287768673	0.309657692773895	1.0011671351410771	-0.016465589097211502	0.41685582072812927	-25.184584080399446	-0.21627380279024092	0.48628235440567763	-2.2461136759009594	-0.21447655153852122	0.4329518347773648	-1.9761416124354945	-0.6969912662215201	0.5007814083689139	-0.7147382874344677	-0.6964703478770737	0.5352283162051977	-0.7676859433514513	-0.39259202469207494	0.4592663069112258	-1.1452001857032617	-0.8145379771582218	0.4966335578611483	-0.6065280775902251	-0.7704367850637935	0.5323638170073582	-0.6902694582443911	0.03956084580656949	0.0649928181108077	-0.06077077826412847	-0.10033162407069796	-0.6255683409697372	-0.5252367168990393	0.9671498497733724	0.1563243531306154	-0.3643079493373046	0.5811954838835618	-0.8508752323795553	-0.6741020314055616	-0.993955511176962	-0.8721389933560431	0.2734783485448501	0.977704085195864	0.23467454540163496	0.431720918631599	0.616564206435744	-0.8199739744217063	0.7390084657010583	-0.9771296304528939	0.6369328685111282	0.9772257321929501	0.9887356949339734	0.2789648345965063	0.5145443424128866	0.6169184839648069	-0.7957660213951168	0.781716558591569	-0.9584788123366809	0.7897137998799114	0.9797040160482413	82.45434761740843	84.96524753158002	77.43254778906527			
2023-09-22 14:50:00	10.667465716312472	10.675444374290269	10.683423032268063	10.667465716312472	923100.0	12351850.0	2023-09-22 14:50:00	000002	2023-09-22	1695312000.0	1695365400.0	5min	923100.0	10.667465716312472	0.7978657977795417	18722883.15	11450398.521983046	11237175.0	2802092.4681740403	20621653.866666667	12759875.119622715	0.09457837107014212	-0.4159406241872186	-0.5125358328649594	10.6767741506199	0.006006115577072235	0.0005135266690269736	10.640870189719822	0.031005530193746734	0.002852464936394361	10.612529331694512	0.03267959949542001	0.0030632610445142303	10.736697196473889	0.13022442414059643	0.01211626821516399	11.26260434227245	0.4356279328072867	0.038672431629078956	0.29310559288352817	0.3124894895405047	1.043685395321355	-0.01838986970373221	0.4159013818775314	-22.4976883966948	-0.21486321586210597	0.4861998114079693	-2.26047575089532	-0.23905235879066242	0.42664313280199695	-1.7471493198356907	-0.6984638278148528	0.49973295341660856	-0.7117381662797139	-0.6959363209267456	0.535380366272704	-0.7684932824221157	-0.402868260718053	0.4590675910032379	-1.115505914601922	-0.8166012385386942	0.49494269739062635	-0.602935801860284	-0.7700578687002181	0.5324827532057399	-0.6907634037650846	0.03590396090007886	0.06424481892538836	-0.059923045853988555	-0.09582700675406741	-0.6217341525526283	-0.5259071457985609	0.9594496877182102	0.19324364166928	-0.35853131025941826	0.6799230599693598	-0.8401677407248758	-0.6728278712007106	-0.9939333397290763	-0.8767417384746883	0.2589736442968124	0.9688160967736579	0.268848792672602	0.4315135342936064	0.7264337497333662	-0.8073061369263175	0.7382997986775042	-0.9778337896117503	0.5942873662915633	0.9768888273028734	0.986156012717905	0.3096723225313962	0.5151566700806299	0.7261395562431515	-0.783715617959303	0.7815636207239323	-0.957780486365793	0.7667266089551437	0.9794359983673413	81.21195634784051	84.33969900095677	74.95647104160801			
2023-09-22 14:55:00	10.675444374290269	10.69140169024586	10.69140169024586	10.667465716312472	1931500.0	25842710.0	2023-09-22 14:55:00	000002	2023-09-22	1695312000.0	1695365700.0	5min	1931500.0	10.675444374290269	0.7978657977795417	24350845.55	17212291.86557229	13886639.8	6914412.906980509	27416861.75	19432634.267532773	0.6211013371229805	0.05946197580457049	-0.0591296668773046	10.678103926949532	0.008240322559727618	0.0007044650372966933	10.645191962791127	0.03049359578285401	0.00280422876135691	10.613443552921135	0.03364166746005029	0.0031531699956922417	10.735866086267867	0.129231990487994	0.01202486158187802	11.262429809129186	0.43575608051463594	0.03868440729337943	0.3180593533783848	0.3138260023829856	0.9659153107580613	-0.009532643249600986	0.42039462912974845	-43.87023944566549	-0.21247489760648344	0.4874857013638726	-2.2919302208885934	-0.22079442257933657	0.42977047845216887	-1.9054904583696837	-0.6876914764779963	0.5048360989392343	-0.7302691370476988	-0.6950012540416761	0.5363080656922093	-0.7708606525129353	-0.37879772876551643	0.46140647529132034	-1.1924347281914167	-0.8057604904016057	0.5000446511613446	-0.6173465192403172	-0.7692249042344809	0.5332825536422755	-0.6925500701076736	0.03291196415840503	0.06466037402839753	-0.05776215931833484	-0.09067412347673987	-0.6172378463380586	-0.5265637228613187	0.9585755603434934	0.23537208686025346	-0.3527924873673084	0.7538105076184807	-0.82554585350652	-0.6714202360323482	-0.9942362309207594	-0.8812565977585681	0.24405489505768885	0.9612326240618848	0.3074795645526611	0.4304530379766074	0.8061771965501949	-0.7902121091384586	0.7375407377484422	-0.9772317596001161	0.5475129798078312	0.9765410250501358	0.98436568135628	0.345426606572335	0.5149328769880598	0.8097113530738694	-0.7669136282863273	0.781382994756286	-0.9562737684168512	0.741213710979598	0.9791584466176217	82.82814544138236	84.08777340769436	80.30888950875837			
2023-09-22 15:00:00	10.69140169024586	10.683423032268063	10.69140169024586	10.675444374290269	1555000.0	20823156.0	2023-09-22 15:00:00	000002	2023-09-22	1695312000.0	1695366000.0	5min	1555000.0	10.69140169024586	0.7978657977795417	28478273.0	19295311.391338974	15321403.0	4639025.557255694	29029171.95	20137995.71771181	0.30681489695963343	-0.31307580894682535	-0.3322356169755876	10.679433703279166	0.008368087116686945	0.0007152985489401164	10.648516403615208	0.03011302931972233	0.002768366851780847	10.614274663127157	0.03437441013799719	0.0032215963093518703	10.735001731653606	0.12818598135066753	0.011928492223248923	11.262255275985922	0.43588731648454493	0.03869665749475806	0.3146178496907426	0.31346219537710635	0.9753491494728622	-0.004386748258178716	0.42121974966321085	-95.5195349788937	-0.21065445769232635	0.4877904932897959	-2.313182064179317	-0.23845011172928388	0.4242299033424576	-1.7416546552069445	-0.6830195945455814	0.5062185278953917	-0.7372776345813761	-0.6943560633109421	0.5365813594544591	-0.7719701136686961	-0.3792588312551868	0.4613519071052367	-1.1908441155920115	-0.8013485395882168	0.5023534237722403	-0.6236114819928948	-0.7683770494659544	0.5336537674293078	-0.6937968652643581	0.030917299663958175	0.06515904015200924	-0.05556802837443975	-0.08648532803839792	-0.613738872370714	-0.5272535443323161	0.9576833429161371	0.27796905860487897	-0.3469591357181926	0.8130807964402657	-0.8078626209917813	-0.669813768458385	-0.9946684473269856	-0.8855667177018031	0.2288066586314583	0.9502319123392389	0.34552446670465786	0.4294541089605557	0.8635394513769303	-0.7701683943756625	0.7369143840737897	-0.9771802058643084	0.49690133975448725	0.9761819592826753	0.9826495703717347	0.3811352194048899	0.5145275522789834	0.8707887565926687	-0.7470580846222347	0.7813243352095574	-0.9562121347108599	0.7129025270631689	0.9788692518771116	82.65981817084885	83.84978086822011	80.27989277610635			
