code	sse	code	volunit	decimal_point	name	pre_close	sse	sec
000411	sz	000411	100.0	2.0	英特集团	1000.0249996185303	sz	stock_cn
000413	sz	000413	100.0	2.0	东旭光电	1.590000033378601	sz	stock_cn
000415	sz	000415	100.0	2.0	渤海租赁	322.00187492370605	sz	stock_cn
000416	sz	000416	100.0	2.0	*ST民控	1.9299999475479126	sz	stock_cn
000417	sz	000417	100.0	2.0	合肥百货	4.619999885559082	sz	stock_cn
000419	sz	000419	100.0	2.0	通程控股	5.449999809265137	sz	stock_cn
000420	sz	000420	100.0	2.0	吉林化纤	6210.0043749809265	sz	stock_cn
000421	sz	000421	100.0	2.0	南京公用	5.380000114440918	sz	stock_cn
000422	sz	000422	100.0	2.0	湖北宜化	840.0	sz	stock_cn
000423	sz	000423	100.0	2.0	东阿阿胶	376.11999893188477	sz	stock_cn
000425	sz	000425	100.0	2.0	徐工机械	6.679999828338623	sz	stock_cn
000426	sz	000426	100.0	2.0	兴业银锡	184.04249954223633	sz	stock_cn
000428	sz	000428	100.0	2.0	华天酒店	4.130000114440918	sz	stock_cn
000429	sz	000429	100.0	2.0	粤高速Ａ	7.78000020980835	sz	stock_cn
000430	sz	000430	100.0	2.0	张家界	7.659999847412109	sz	stock_cn
000488	sz	000488	100.0	2.0	晨鸣纸业	4.789999961853027	sz	stock_cn
000498	sz	000498	100.0	2.0	山东路桥	6.360000133514404	sz	stock_cn
000501	sz	000501	100.0	2.0	武商集团	472.0074996948242	sz	stock_cn
000503	sz	000503	100.0	2.0	国新健康	1048.0375003814697	sz	stock_cn
000504	sz	000504	100.0	2.0	南华生物	904.0100002288818	sz	stock_cn
000505	sz	000505	100.0	2.0	京粮控股	7.429999828338623	sz	stock_cn
000506	sz	000506	100.0	2.0	中润资源	7682.015000104904	sz	stock_cn
000507	sz	000507	100.0	2.0	珠海港	5.46999979019165	sz	stock_cn
000509	sz	000509	100.0	2.0	华塑控股	4866.0025000572205	sz	stock_cn
000510	sz	000510	100.0	2.0	新金路	6.159999847412109	sz	stock_cn
000513	sz	000513	100.0	2.0	丽珠集团	140.18000030517578	sz	stock_cn
000514	sz	000514	100.0	2.0	渝 开 发	7042.0112500190735	sz	stock_cn
000516	sz	000516	100.0	2.0	国际医学	72.02000045776367	sz	stock_cn
000517	sz	000517	100.0	2.0	荣安地产	4098.0	sz	stock_cn
000518	sz	000518	100.0	2.0	四环生物	2114.0043749809265	sz	stock_cn
000519	sz	000519	100.0	2.0	中兵红箭	17.90999984741211	sz	stock_cn
000520	sz	000520	100.0	2.0	长航凤凰	3714.013750076294	sz	stock_cn
000521	sz	000521	100.0	2.0	长虹美菱	7.570000171661377	sz	stock_cn
000523	sz	000523	100.0	2.0	广州浪奇	4802.008125066757	sz	stock_cn
000524	sz	000524	100.0	2.0	岭南控股	648.0	sz	stock_cn
000525	sz	000525	100.0	2.0	ST红太阳	344.01749992370605	sz	stock_cn
000526	sz	000526	100.0	2.0	学大教育	25.979999542236328	sz	stock_cn
000528	sz	000528	100.0	2.0	柳 工	7.829999923706055	sz	stock_cn
000529	sz	000529	100.0	2.0	广弘控股	6.269999980926514	sz	stock_cn
000530	sz	000530	100.0	2.0	冰山冷热	5.599999904632568	sz	stock_cn
000531	sz	000531	100.0	2.0	穗恒运Ａ	7.300000190734863	sz	stock_cn
000532	sz	000532	100.0	2.0	华金资本	760.0524997711182	sz	stock_cn
000533	sz	000533	100.0	2.0	顺钠股份	4.239999771118164	sz	stock_cn
000534	sz	000534	100.0	2.0	万泽股份	16.3799991607666	sz	stock_cn
000536	sz	000536	100.0	2.0	华映科技	1.7599999904632568	sz	stock_cn
000537	sz	000537	100.0	2.0	广宇发展	936.0249996185303	sz	stock_cn
000538	sz	000538	100.0	2.0	云南白药	356.04999923706055	sz	stock_cn
000539	sz	000539	100.0	2.0	粤电力Ａ	7.260000228881836	sz	stock_cn
000541	sz	000541	100.0	2.0	佛山照明	5.75	sz	stock_cn
000543	sz	000543	100.0	2.0	皖能电力	6.619999885559082	sz	stock_cn
000544	sz	000544	100.0	2.0	中原环保	7.260000228881836	sz	stock_cn
000545	sz	000545	100.0	2.0	金浦钛业	3458.0062499046326	sz	stock_cn
000546	sz	000546	100.0	2.0	ST金圆	6.449999809265137	sz	stock_cn
000547	sz	000547	100.0	2.0	航天发展	472.0375003814697	sz	stock_cn
000548	sz	000548	100.0	2.0	湖南投资	4.800000190734863	sz	stock_cn
000550	sz	000550	100.0	2.0	江铃汽车	1480.0500001907349	sz	stock_cn
000551	sz	000551	100.0	2.0	创元科技	744.0550003051758	sz	stock_cn
000552	sz	000552	100.0	2.0	甘肃能化	5250.008749961853	sz	stock_cn
000553	sz	000553	100.0	2.0	安道麦A	88.02750015258789	sz	stock_cn
000554	sz	000554	100.0	2.0	泰山石油	5.639999866485596	sz	stock_cn
000555	sz	000555	100.0	2.0	神州信息	1064.045000076294	sz	stock_cn
000557	sz	000557	100.0	2.0	西部创业	5.21999979019165	sz	stock_cn
000558	sz	000558	100.0	2.0	莱茵体育	4098.0	sz	stock_cn
000559	sz	000559	100.0	2.0	万向钱潮	5.519999980926514	sz	stock_cn
000560	sz	000560	100.0	2.0	我爱我家	2498.010624885559	sz	stock_cn
000561	sz	000561	100.0	2.0	烽火电子	920.0074996948242	sz	stock_cn
000563	sz	000563	100.0	2.0	陕国投Ａ	4226.008749961853	sz	stock_cn
000564	sz	000564	100.0	2.0	ST大集	1.159999966621399	sz	stock_cn
000565	sz	000565	100.0	2.0	渝三峡Ａ	5.539999961853027	sz	stock_cn
000566	sz	000566	100.0	2.0	海南海药	5.0	sz	stock_cn
000567	sz	000567	100.0	2.0	海德股份	1256.0550003051758	sz	stock_cn
000568	sz	000568	100.0	2.0	泸州老窖	212.27000427246094	sz	stock_cn
000570	sz	000570	100.0	2.0	苏常柴Ａ	5.190000057220459	sz	stock_cn
000571	sz	000571	100.0	2.0	新大洲A	1986.0056250095367	sz	stock_cn
000572	sz	000572	100.0	2.0	海马汽车	4.150000095367432	sz	stock_cn
000573	sz	000573	100.0	2.0	粤宏远Ａ	5506.006249904633	sz	stock_cn
000576	sz	000576	100.0	2.0	甘化科工	632.0524997711182	sz	stock_cn
000581	sz	000581	100.0	2.0	威孚高科	1928.0600004196167	sz	stock_cn
000582	sz	000582	100.0	2.0	北部湾港	7.550000190734863	sz	stock_cn
000584	sz	000584	100.0	2.0	ST工智	5.409999847412109	sz	stock_cn
000586	sz	000586	100.0	2.0	汇源通信	1704.0550003051758	sz	stock_cn
000589	sz	000589	100.0	2.0	贵州轮胎	5.53000020980835	sz	stock_cn
000590	sz	000590	100.0	2.0	启迪药业	152.05749988555908	sz	stock_cn
000591	sz	000591	100.0	2.0	太阳能	6.769999980926514	sz	stock_cn
000592	sz	000592	100.0	2.0	平潭发展	1986.0056250095367	sz	stock_cn
000593	sz	000593	100.0	2.0	德龙汇能	6.710000038146973	sz	stock_cn
000595	sz	000595	100.0	2.0	宝塔实业	6.090000152587891	sz	stock_cn
000596	sz	000596	100.0	2.0	古井贡酒	250.80999755859375	sz	stock_cn
000597	sz	000597	100.0	2.0	东北制药	5.139999866485596	sz	stock_cn
000598	sz	000598	100.0	2.0	兴蓉环境	5.440000057220459	sz	stock_cn
000599	sz	000599	100.0	2.0	青岛双星	4.239999771118164	sz	stock_cn
000600	sz	000600	100.0	2.0	建投能源	7.960000038146973	sz	stock_cn
000601	sz	000601	100.0	2.0	韶能股份	4.590000152587891	sz	stock_cn
000603	sz	000603	100.0	2.0	盛达资源	1032.0100002288818	sz	stock_cn
000605	sz	000605	100.0	2.0	渤海股份	6.400000095367432	sz	stock_cn
000606	sz	000606	100.0	2.0	顺利退	109568.12550781667	sz	stock_cn
000607	sz	000607	100.0	2.0	华媒控股	5.03000020980835	sz	stock_cn
000608	sz	000608	100.0	2.0	阳光股份	2434.0062499046326	sz	stock_cn
000609	sz	000609	100.0	2.0	中迪投资	4.809999942779541	sz	stock_cn
000610	sz	000610	100.0	2.0	西安旅游	16.950000762939453	sz	stock_cn
000612	sz	000612	100.0	2.0	焦作万方	4.78000020980835	sz	stock_cn
000615	sz	000615	100.0	2.0	*ST美谷	6658.015000104904	sz	stock_cn
000616	sz	000616	100.0	2.0	*ST海投	22784.502343773842	sz	stock_cn
000617	sz	000617	100.0	2.0	中油资本	7.159999847412109	sz	stock_cn
000619	sz	000619	100.0	2.0	海螺新材	6.010000228881836	sz	stock_cn
000620	sz	000620	100.0	2.0	*ST新联	1.590000033378601	sz	stock_cn
000622	sz	000622	100.0	2.0	恒立实业	7234.01437497139	sz	stock_cn
000623	sz	000623	100.0	2.0	吉林敖东	2008.057499885559	sz	stock_cn
000625	sz	000625	100.0	2.0	长安汽车	1256.045000076294	sz	stock_cn
000626	sz	000626	100.0	2.0	远大控股	7.300000190734863	sz	stock_cn
000627	sz	000627	100.0	2.0	天茂集团	3970.0012500286102	sz	stock_cn
000628	sz	000628	100.0	2.0	高新发展	1992.0600004196167	sz	stock_cn
000629	sz	000629	100.0	2.0	钒钛股份	7554.006249904633	sz	stock_cn
000630	sz	000630	100.0	2.0	铜陵有色	3394.0118749141693	sz	stock_cn
000631	sz	000631	100.0	2.0	顺发恒业	3074.0099999904633	sz	stock_cn
000632	sz	000632	100.0	2.0	三木集团	4.139999866485596	sz	stock_cn
000633	sz	000633	100.0	2.0	合金投资	6.78000020980835	sz	stock_cn
000635	sz	000635	100.0	2.0	英 力 特	360.04500007629395	sz	stock_cn
000636	sz	000636	100.0	2.0	风华高科	1848.0424995422363	sz	stock_cn
000637	sz	000637	100.0	2.0	ST实华	5954.006875038147	sz	stock_cn
000638	sz	000638	100.0	2.0	万方发展	5.940000057220459	sz	stock_cn
000639	sz	000639	100.0	2.0	西王食品	4.599999904632568	sz	stock_cn
000650	sz	000650	100.0	2.0	仁和药业	6.059999942779541	sz	stock_cn
000651	sz	000651	100.0	2.0	格力电器	108.04000091552734	sz	stock_cn
000652	sz	000652	100.0	2.0	泰达股份	4.070000171661377	sz	stock_cn
000655	sz	000655	100.0	2.0	金岭矿业	6.230000019073486	sz	stock_cn
000656	sz	000656	100.0	2.0	金科股份	1.0299999713897705	sz	stock_cn
000657	sz	000657	100.0	2.0	中钨高新	392.05000019073486	sz	stock_cn
000659	sz	000659	100.0	2.0	珠海中富	2690.013750076294	sz	stock_cn
000661	sz	000661	100.0	2.0	长春高新	135.80999755859375	sz	stock_cn
000663	sz	000663	100.0	2.0	永安林业	792.0074996948242	sz	stock_cn
000665	sz	000665	100.0	2.0	湖北广电	5.599999904632568	sz	stock_cn
000666	sz	000666	100.0	2.0	经纬纺机	456.0299997329712	sz	stock_cn
000667	sz	000667	100.0	2.0	ST美置	5120.501874983311	sz	stock_cn
000668	sz	000668	100.0	2.0	荣丰控股	808.0150003433228	sz	stock_cn
000669	sz	000669	100.0	2.0	ST金鸿	1.7400000095367432	sz	stock_cn
000670	sz	000670	100.0	2.0	盈方微	6.050000190734863	sz	stock_cn
000671	sz	000671	100.0	2.0	ST阳光城	0.3700000047683716	sz	stock_cn
000672	sz	000672	100.0	2.0	上峰水泥	264.0600004196167	sz	stock_cn
000676	sz	000676	100.0	2.0	智度股份	6.909999847412109	sz	stock_cn
000677	sz	000677	100.0	2.0	恒天海龙	2754.008125066757	sz	stock_cn
000678	sz	000678	100.0	2.0	襄阳轴承	7.340000152587891	sz	stock_cn
000679	sz	000679	100.0	2.0	大连友谊	4.800000190734863	sz	stock_cn
000680	sz	000680	100.0	2.0	山推股份	5.579999923706055	sz	stock_cn
000681	sz	000681	100.0	2.0	视觉中国	18.290000915527344	sz	stock_cn
000682	sz	000682	100.0	2.0	东方电子	456.039999961853	sz	stock_cn
000683	sz	000683	100.0	2.0	远兴能源	6.829999923706055	sz	stock_cn
000685	sz	000685	100.0	2.0	中山公用	7.590000152587891	sz	stock_cn
000686	sz	000686	100.0	2.0	东北证券	6.840000152587891	sz	stock_cn
000688	sz	000688	100.0	2.0	国城矿业	1832.005000114441	sz	stock_cn
000690	sz	000690	100.0	2.0	宝新能源	7.110000133514404	sz	stock_cn
000691	sz	000691	100.0	2.0	亚太实业	4.360000133514404	sz	stock_cn
000692	sz	000692	100.0	2.0	*ST惠天	1794.0125000476837	sz	stock_cn
000695	sz	000695	100.0	2.0	滨海能源	1352.0500001907349	sz	stock_cn
000697	sz	000697	100.0	2.0	*ST炼石	6.25	sz	stock_cn
000698	sz	000698	100.0	2.0	沈阳化工	8194.0	sz	stock_cn
000700	sz	000700	100.0	2.0	模塑科技	5.5	sz	stock_cn
000701	sz	000701	100.0	2.0	厦门信达	6.639999866485596	sz	stock_cn
000702	sz	000702	100.0	2.0	正虹科技	5.429999828338623	sz	stock_cn
000703	sz	000703	100.0	2.0	恒逸石化	6.679999828338623	sz	stock_cn
000705	sz	000705	100.0	2.0	浙江震元	7.989999771118164	sz	stock_cn
000707	sz	000707	100.0	2.0	双环科技	104.02499961853027	sz	stock_cn
000708	sz	000708	100.0	2.0	中信特钢	1944.0375003814697	sz	stock_cn
000709	sz	000709	100.0	2.0	河钢股份	962.0056250095367	sz	stock_cn
000710	sz	000710	100.0	2.0	贝瑞基因	824.0424995422363	sz	stock_cn
000711	sz	000711	100.0	2.0	*ST京蓝	1.9299999475479126	sz	stock_cn
000712	sz	000712	100.0	2.0	锦龙股份	1128.0550003051758	sz	stock_cn
