code	sse	code	volunit	decimal_point	name	pre_close	sse	sec
159780	sz	159780	100.0	3.0	双创ETF	4096.502499997616	sz	etf_cn
159781	sz	159781	100.0	3.0	科创创业	3840.5024062395096	sz	etf_cn
159782	sz	159782	100.0	3.0	双创50	4096.500500023365	sz	etf_cn
159783	sz	159783	100.0	3.0	双创基金	4352.500593721867	sz	etf_cn
159786	sz	159786	100.0	3.0	VRETF	17920.50256252289	sz	etf_cn
159787	sz	159787	100.0	3.0	建筑材料	17920.500562489033	sz	etf_cn
159788	sz	159788	100.0	3.0	港股中国	28160.500312507153	sz	etf_cn
159789	sz	159789	100.0	3.0	饮料ETF	18176.50065624714	sz	etf_cn
159790	sz	159790	100.0	3.0	碳中和	13568.501968741417	sz	etf_cn
159791	sz	159791	100.0	3.0	300ESG	25088.501187503338	sz	etf_cn
159792	sz	159792	100.0	3.0	互联网	7936.501906275749	sz	etf_cn
159793	sz	159793	100.0	3.0	线上ETF	24832.500093758106	sz	etf_cn
159795	sz	159795	100.0	3.0	智能车辆	23296.501531243324	sz	etf_cn
159796	sz	159796	100.0	3.0	电池	16640.503093779087	sz	etf_cn
159797	sz	159797	100.0	3.0	医疗器材	27904.500218749046	sz	etf_cn
159798	sz	159798	100.0	3.0	消费50	29184.500687479973	sz	etf_cn
159799	sz	159799	100.0	3.0	港股通消	5.877471754111438e-39	sz	etf_cn
159801	sz	159801	100.0	3.0	芯片基金	1.0369999408721924	sz	etf_cn
159804	sz	159804	100.0	3.0	创精选88	1.2430000305175781	sz	etf_cn
159805	sz	159805	100.0	3.0	传媒ETF	1.2339999675750732	sz	etf_cn
159806	sz	159806	100.0	3.0	新能车	9728.500562489033	sz	etf_cn
159807	sz	159807	100.0	3.0	科技ETF	4352.502593755722	sz	etf_cn
159808	sz	159808	100.0	3.0	创业板RT	20736.503593742847	sz	etf_cn
159810	sz	159810	100.0	3.0	浦银创业	23808.502718746662	sz	etf_cn
159811	sz	159811	100.0	3.0	5G50ET	1.0829999446868896	sz	etf_cn
159812	sz	159812	100.0	3.0	黄金基金	4.3480000495910645	sz	etf_cn
159813	sz	159813	100.0	3.0	芯片	11008.500031232834	sz	etf_cn
159814	sz	159814	100.0	3.0	创业大盘	0.40400001406669617	sz	etf_cn
159816	sz	159816	100.0	3.0	0-4地债	106.16999816894531	sz	etf_cn
159819	sz	159819	100.0	3.0	AI智能	26368.501656234264	sz	etf_cn
159820	sz	159820	100.0	3.0	500ETF	30464.501156270504	sz	etf_cn
159821	sz	159821	100.0	3.0	BOCI创业	19712.502218723297	sz	etf_cn
159822	sz	159822	100.0	3.0	新经济	8192.50300002098	sz	etf_cn
159823	sz	159823	100.0	3.0	H股50ET	12544.502593755722	sz	etf_cn
159824	sz	159824	100.0	3.0	新能汽车	30976.503343760967	sz	etf_cn
